Title,Thumbnail,Price
"MSI WP65 9TH-433CA Mobile Workstation 15.6"" Gaming Laptop with Intel Core i7-9750H, 8GB DDR4, 256 GB SSD, NVIDIA Quadro P620 &  Windows 10 Pro - Aluminum Black",https://www.thesource.ca/medias/20200325093847-108087849-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wxNTc0OXxpbWFnZS9qcGVnfGltYWdlcy9oMzMvaDM0LzkyMzY4MjI5MTcxNTAuanBnfGYzMjgwZmIyNzFmMmJlMWUxNDMzN2ZkODVkMjc3YjYzNGNlYzc1NWRhMDk3ODk1NTA4MmJmNWVkYTY5YzgyZTM,"$1,699.99"
"MSI WS65 9TJ-014CA Mobile Workstation 15.6"" Gaming Laptop with Intel Core i7-9750H, 16GB DDR4, 512GB NVMe SSD, NVIDIA Quadro T2000 & Windows 10 Pro - Matte Black",https://www.thesource.ca/medias/20200325120903-108087852-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wxNDE4NHxpbWFnZS9qcGVnfGltYWdlcy9oYzUvaDlkLzkyMzY4Mzk1MzA1MjYuanBnfDU4YWY1YmE2MzAyZGIxNGRmNzVmZDVmOGYwZmE3ZmMyODVjZTgzNGI4ZTk5MTQ5ODFhYzE2NmEzYjI3NjFlN2M,"$2,699.99"
"HP ProBook 440 G6 6QJ31UT#ABA 14” Laptop with Intel® i5-8265U, 500GB HDD, 4GB RAM & Windows 10 Pro",https://www.thesource.ca/medias/20190711165606-108083109-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3wyNDY5MXxpbWFnZS9qcGVnfGltYWdlcy9oOTUvaDQwLzkxNjk3MzQ1NjU5MTguanBnfDY0ZTc2N2VjZTE2MDRkMGU1OGE3Y2I3ZWU3NjIyN2QyMDljNTJhODUzZjg5MDc0OTg1MjI3YTk3MjU5ZTE2ODA,$989.99
"Google Pixelbook Go Better GA00841-US 13.3” Touchscreen Laptop with Intel® i5, 128GB SSD, 8GB RAM & Chrome OS - Not Pink",https://www.thesource.ca/medias/20191112112824-108085996-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w3MjU0fGltYWdlL2pwZWd8aW1hZ2VzL2g5Ni9oMWYvOTE5Mjc2NDI0Mzk5OC5qcGd8MzVhYjljY2UxZDYwOGRlYjlhMWJiZDRhMjRmMzEyOWYyNDM4MDQ0MWIxNGZlYjkyNjU3ZDcxNDhlN2EyZWUwNA,"$1,149.99"
"Google Pixelbook Go Better GA00521-CA 13.3” Touchscreen Laptop with Intel® i5, 128GB SSD, 8GB RAM & Chrome OS - Just Black - French",https://www.thesource.ca/medias/20191112115854-108085995-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w2Nzk2fGltYWdlL2pwZWd8aW1hZ2VzL2gzMy9oYzEvOTE5Mjc3NTAyNDY3MC5qcGd8YTkxM2E3ZmE5ZDgyZDNlODg0NTM1NzlkMzM5ODFiMjcwNDFjYWJjNmE0Zjc2ZGUzMTQ2NTZlOTBhN2RmNWUzMw,"$1,149.99"
"Google Pixelbook Go Better Plus GA00523-US 13.3” Touchscreen Laptop with Intel® i5, 128GB SSD, 16GB RAM & Chrome OS - Just Black",https://www.thesource.ca/medias/20191112115854-108085994-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w2Nzk2fGltYWdlL2pwZWd8aW1hZ2VzL2gxNC9oZjgvOTE5Mjc3MzcxMzk1MC5qcGd8Nzk1MDhlN2M5NWMzOWZiMTY3ZTIwOGFmZDQ3MTJiYTAwNmE1NzE3YzUzNDIyMjk2ZjZhNDAwZjI5NzM1MDI0ZA,"$1,349.99"
"Google Pixelbook Go Best GA00526-US 13.3” Touchscreen Laptop with Intel® i7, 256GB SSD, 16GB RAM & Chrome OS - Just Black",https://www.thesource.ca/medias/20191112115854-108085992-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w2Nzk2fGltYWdlL2pwZWd8aW1hZ2VzL2g3Ni9oMTAvOTE5Mjc3MjQwMzIzMC5qcGd8ZjAzMmZiZGY1YzEyODk2ZGVjNGNiNjgwMGE0YjdlYjg3YWUxMDZjY2E1NzM1MTdlYzQwMDZkNTY0NGZkMTUyZA,"$1,849.99"
"Toshiba Tecra C40-D-00D 14"" Laptop with Intel® i5-7200U, 1TB HDD, 8GB RAM & Windows 10 Home",https://www.thesource.ca/medias/20200128135648-108070245-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w5NjA1fGltYWdlL2pwZWd8aW1hZ2VzL2hkMS9oOTUvOTIyNDkzOTMwNzAzOC5qcGd8NjliMmYzMWIxZTM5ZjNhNWE0ZmM4YmMyZDk2MzNmMTYxZWQzZjYyMjE2Y2M0NGM3M2EwNTUwYjU3ZDRiMzRjZA,$849.99
"MSI GS75 Stealth 9S7-17G111-283 17.3” Gaming Laptop with Intel® i7-9750H, 512GB SSD, 16GB RAM, NVIDIA RTX 2060 & Windows 10 Pro",https://www.thesource.ca/medias/20191016121230-108085370-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w5MDI3fGltYWdlL2pwZWd8aW1hZ2VzL2g5MS9oZWIvOTE4NjgxMTg3MTI2Mi5qcGd8ZTdjM2ZhODgzNmQxYjkxYmFiZGQzMDZlNWJkMjI3NWQzYTcwNjY3YTllNDMxOTk4ZDA4NjRlMjUxOWZkNjllZA,"$2,599.99"
"MSI GS65 Stealth 9S7-16Q411-418 15.6” Gaming Laptop with Intel® i7-9750H, 512GB SSD, 16GB RAM, NVIDIA GTX 1660 Ti & Windows 10 Pro",https://www.thesource.ca/medias/20191016121230-108085366-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w4MDEwfGltYWdlL2pwZWd8aW1hZ2VzL2g3My9oZmQvOTE4NjgxMTYwOTExOC5qcGd8MjYxZDdhNGIyYWZkMDExNmVjZjlhMzU3NjM1MjBiZDA1ZTM1ZDQyMDEwN2I4OGQwYWRkNmU4Zjg2YzI5ZGYzYQ,"$2,299.99"
"MSI GS75 Stealth 9S7-17G111-282 17.3” Gaming Laptop with Intel® i7-9750H, 512GB SSD, 16GB RAM, NVIDIA RTX 2070 & Windows 10 Pro",https://www.thesource.ca/medias/20191016121230-108085371-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w5MTE5fGltYWdlL2pwZWd8aW1hZ2VzL2g0Ni9oNzYvOTE4NjgxMjEzMzQwNi5qcGd8ZTBiYzI4ZDdhNGUyZTk4YWE0MWE5ZmYyNDUzMGViYzdmN2ZkOWIzM2ZmNWIxMTRlZmE2NTA2MDVlNDljYTEwMQ,"$3,099.99"
"Toshiba Tecra C50-E-1V6 15.6” Laptop with Intel® i7-8550U, 1TB HDD, 8GB RAM & Windows 10 - Black",https://www.thesource.ca/medias/20200128132603-108079903-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w4ODcxfGltYWdlL2pwZWd8aW1hZ2VzL2gxMi9oM2QvOTIyNDkzNzc2Njk0Mi5qcGd8MWQzNzNlOTg4ZDYyOGQxMmRhMDFiMTA5NWZmNjI5MGUzZjZlN2M0ZTMyMDYzN2I2NjM2ZWQ0OThjYjJkNTcyYg,$999.99
"Toshiba Satellite Pro A40-C-0VT 14” Laptop with Intel® i3-6006U, 1TB HDD, 8GB RAM & Windows 10 Home",https://www.thesource.ca/medias/20200128132603-108079904-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w5MjQ5fGltYWdlL2pwZWd8aW1hZ2VzL2g0Mi9oNGMvOTIyNDkzODAyOTA4Ni5qcGd8Y2JjMjY2ZmViN2NlNWEwMjRhZmFjYjFlMjVhOTBiY2ExZjZhY2I3N2I3MDRiNjg1ZmIyYWY2MmUyZDFiZDI5Yg,$729.99
"Toshiba Tecra PS595C-1VU01C 15.6” Laptop with Intel® i7-8550U, 512GB SSD, 8GB RAM & Windows 10 Pro - Black",https://www.thesource.ca/medias/20200128132603-108079902-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w4OTgzfGltYWdlL2pwZWd8aW1hZ2VzL2gyZS9oOWQvOTIyNDkzNzUwNDc5OC5qcGd8NTYwYWQzNmQ2NDdkYTM4MGU2NThhNjg4N2NiZjQyZGM1YzUwMTgyMmJkMTQyYmQ5MDU4MDJkYjc5MzRiZWE3Nw,"$1,499.99"
"Toshiba Tecra C50-E-1VL 15.6” Laptop with Intel® i7-8550U, 256GB SSD, 8GB RAM & Windows 10 Home - Black",https://www.thesource.ca/medias/20200128135648-108081687-A.jpg-mediaConversion-640-x-480-mediaConversion-400-x-300-mediaConversion-200-x-150-0?context=bWFzdGVyfGltYWdlc3w4OTIzfGltYWdlL2pwZWd8aW1hZ2VzL2g3NC9oZGYvOTIyNDk0MDg3OTkwMi5qcGd8YjdhNTI1MGY5YjFjNTBjZmQwMmNhNTZhOWMyZjBjMDNlOTQ0NzliYzQwYTJkMzk3OWU2ZjYyNDdhZGNjZWYwZA,"$1,149.99"
